n05-2
2018/02/13

時刻,活動強度,運動種別
02:32:00,0,計測なし
02:33:00,0,計測なし
02:34:00,0,計測なし
02:35:00,0,計測なし
02:36:00,0,計測なし
02:37:00,0,計測なし
02:38:00,0,計測なし
02:39:00,0,計測なし
02:40:00,0,計測なし
02:41:00,0,計測なし
02:42:00,0,計測なし
02:43:00,0,計測なし
02:44:00,0,計測なし
02:45:00,0,計測なし
02:46:00,0,計測なし
02:47:00,0,計測なし
02:48:00,0,計測なし
02:49:00,0,計測なし
02:50:00,0,計測なし
02:51:00,0,計測なし
02:52:00,0,計測なし
02:53:00,0,計測なし
02:54:00,0,計測なし
02:55:00,0,計測なし
02:56:00,0,計測なし
02:57:00,0,計測なし
02:58:00,0,計測なし
02:59:00,0,計測なし
03:00:00,0,計測なし
03:01:00,0,計測なし
03:02:00,0,計測なし
03:03:00,0,計測なし
03:04:00,0,計測なし
03:05:00,0,計測なし
03:06:00,0,計測なし
03:07:00,0,計測なし
03:08:00,0,計測なし
03:09:00,0,計測なし
03:10:00,0,計測なし
03:11:00,0,計測なし
03:12:00,0,計測なし
03:13:00,0,計測なし
03:14:00,0,計測なし
03:15:00,0,計測なし
03:16:00,0,計測なし
03:17:00,0,計測なし
03:18:00,0,計測なし
03:19:00,0,計測なし
03:20:00,0,計測なし
03:21:00,0,計測なし
03:22:00,0,計測なし
03:23:00,0,計測なし
03:24:00,0,計測なし
03:25:00,0,計測なし
03:26:00,0,計測なし
03:27:00,0,計測なし
03:28:00,0,計測なし
03:29:00,0,計測なし
03:30:00,0,計測なし
03:31:00,0,計測なし
03:32:00,0,計測なし
03:33:00,0,計測なし
03:34:00,0,計測なし
03:35:00,0,計測なし
03:36:00,0,計測なし
03:37:00,0,計測なし
03:38:00,0,計測なし
03:39:00,0,計測なし
03:40:00,0,計測なし
03:41:00,0,計測なし
03:42:00,0,計測なし
03:43:00,0,計測なし
03:44:00,0,計測なし
03:45:00,0,計測なし
03:46:00,0,計測なし
03:47:00,0,計測なし
03:48:00,0,計測なし
03:49:00,0,計測なし
03:50:00,0,計測なし
03:51:00,0,計測なし
03:52:00,0,計測なし
03:53:00,0,計測なし
03:54:00,0,計測なし
03:55:00,0,計測なし
03:56:00,0,計測なし
03:57:00,0,計測なし
03:58:00,0,計測なし
03:59:00,0,計測なし
04:00:00,0,計測なし
04:01:00,0,計測なし
04:02:00,0,計測なし
04:03:00,0,計測なし
04:04:00,0,計測なし
04:05:00,0,計測なし
04:06:00,0,計測なし
04:07:00,0,計測なし
04:08:00,0,計測なし
04:09:00,0,計測なし
04:10:00,0,計測なし
04:11:00,0,計測なし
04:12:00,0,計測なし
04:13:00,0,計測なし
04:14:00,0,計測なし
04:15:00,0,計測なし
04:16:00,0,計測なし
04:17:00,0,計測なし
04:18:00,0,計測なし
04:19:00,0,計測なし
04:20:00,0,計測なし
04:21:00,0,計測なし
04:22:00,0,計測なし
04:23:00,0,計測なし
04:24:00,0,計測なし
04:25:00,0,計測なし
04:26:00,0,計測なし
04:27:00,0,計測なし
04:28:00,0,計測なし
04:29:00,0,計測なし
04:30:00,0,計測なし
04:31:00,0,計測なし
04:32:00,0,計測なし
04:33:00,0,計測なし
04:34:00,0,計測なし
04:35:00,0,計測なし
04:36:00,0,計測なし
04:37:00,0,計測なし
04:38:00,0,計測なし
04:39:00,0,計測なし
04:40:00,0,計測なし
04:41:00,0,計測なし
04:42:00,0,計測なし
04:43:00,0,計測なし
04:44:00,0,計測なし
04:45:00,0,計測なし
04:46:00,0,計測なし
04:47:00,0,計測なし
04:48:00,0,計測なし
04:49:00,0,計測なし
04:50:00,0,計測なし
04:51:00,0,計測なし
04:52:00,0,計測なし
04:53:00,0,計測なし
04:54:00,0,計測なし
04:55:00,0,計測なし
04:56:00,0,計測なし
04:57:00,0,計測なし
04:58:00,0,計測なし
04:59:00,0,計測なし
05:00:00,0,計測なし
05:01:00,0,計測なし
05:02:00,0,計測なし
05:03:00,0,計測なし
05:04:00,0,計測なし
05:05:00,0,計測なし
05:06:00,0,計測なし
05:07:00,0,計測なし
05:08:00,0,計測なし
05:09:00,0,計測なし
05:10:00,0,計測なし
05:11:00,0,計測なし
05:12:00,0,計測なし
05:13:00,0,計測なし
05:14:00,0,計測なし
05:15:00,0,計測なし
05:16:00,0,計測なし
05:17:00,0,計測なし
05:18:00,0,計測なし
05:19:00,0,計測なし
05:20:00,0,計測なし
05:21:00,0,計測なし
05:22:00,0,計測なし
05:23:00,0,計測なし
05:24:00,0,計測なし
05:25:00,0,計測なし
05:26:00,0,計測なし
05:27:00,0,計測なし
05:28:00,0,計測なし
05:29:00,0,計測なし
05:30:00,0,計測なし
05:31:00,0,計測なし
05:32:00,0,計測なし
05:33:00,0,計測なし
05:34:00,0,計測なし
05:35:00,0,計測なし
05:36:00,0,計測なし
05:37:00,0,計測なし
05:38:00,0,計測なし
05:39:00,0,計測なし
05:40:00,0,計測なし
05:41:00,0,計測なし
05:42:00,0,計測なし
05:43:00,0,計測なし
05:44:00,0,計測なし
05:45:00,0,計測なし
05:46:00,0,計測なし
05:47:00,0,計測なし
05:48:00,0,計測なし
05:49:00,0,計測なし
05:50:00,0,計測なし
05:51:00,0,計測なし
05:52:00,0,計測なし
05:53:00,0,計測なし
05:54:00,0,計測なし
05:55:00,0,計測なし
05:56:00,0,計測なし
05:57:00,0,計測なし
05:58:00,0,計測なし
05:59:00,0,計測なし
06:00:00,0,計測なし
06:01:00,0,計測なし
06:02:00,0,計測なし
06:03:00,0,計測なし
06:04:00,0,計測なし
06:05:00,0,計測なし
06:06:00,0,計測なし
06:07:00,0,計測なし
06:08:00,0,計測なし
06:09:00,0,計測なし
06:10:00,0,計測なし
06:11:00,0,計測なし
06:12:00,0,計測なし
06:13:00,0,計測なし
06:14:00,0,計測なし
06:15:00,0,計測なし
06:16:00,0,計測なし
06:17:00,0,計測なし
06:18:00,0,計測なし
06:19:00,0,計測なし
06:20:00,0,計測なし
06:21:00,0,計測なし
06:22:00,0,計測なし
06:23:00,0,計測なし
06:24:00,0,計測なし
06:25:00,0,計測なし
06:26:00,0,計測なし
06:27:00,0,計測なし
06:28:00,0,計測なし
06:29:00,0,計測なし
06:30:00,0,計測なし
06:31:00,0,計測なし
06:32:00,0,計測なし
06:33:00,0,計測なし
06:34:00,0,計測なし
06:35:00,0,計測なし
06:36:00,0,計測なし
06:37:00,0,計測なし
06:38:00,0,計測なし
06:39:00,0,計測なし
06:40:00,0,計測なし
06:41:00,0,計測なし
06:42:00,0,計測なし
06:43:00,0,計測なし
06:44:00,0,計測なし
06:45:00,0,計測なし
06:46:00,0,計測なし
06:47:00,0,計測なし
06:48:00,0,計測なし
06:49:00,0,計測なし
06:50:00,0,計測なし
06:51:00,0,計測なし
06:52:00,0,計測なし
06:53:00,0,計測なし
06:54:00,0,計測なし
06:55:00,0,計測なし
06:56:00,0,計測なし
06:57:00,0,計測なし
06:58:00,0,計測なし
06:59:00,0,計測なし
07:00:00,0,計測なし
07:01:00,0,計測なし
07:02:00,0,計測なし
07:03:00,0,計測なし
07:04:00,0,計測なし
07:05:00,0,計測なし
07:06:00,0,計測なし
07:07:00,0,計測なし
07:08:00,0,計測なし
07:09:00,0,計測なし
07:10:00,0,計測なし
07:11:00,0,計測なし
07:12:00,0,計測なし
07:13:00,0,計測なし
07:14:00,0,計測なし
07:15:00,0,計測なし
07:16:00,0,計測なし
07:17:00,0,計測なし
07:18:00,0,計測なし
07:19:00,0,計測なし
07:20:00,0,計測なし
07:21:00,0,計測なし
07:22:00,0,計測なし
07:23:00,0,計測なし
07:24:00,0,計測なし
07:25:00,0,計測なし
07:26:00,0,計測なし
07:27:00,0,計測なし
07:28:00,0,計測なし
07:29:00,0,計測なし
07:30:00,0,計測なし
07:31:00,0,計測なし
07:32:00,0,計測なし
07:33:00,0,計測なし
07:34:00,0,計測なし
07:35:00,0,計測なし
07:36:00,0,計測なし
07:37:00,0,計測なし
07:38:00,0,計測なし
07:39:00,0,計測なし
07:40:00,0,計測なし
07:41:00,0,計測なし
07:42:00,0,計測なし
07:43:00,0,計測なし
07:44:00,0,計測なし
07:45:00,0,計測なし
07:46:00,0,計測なし
07:47:00,0,計測なし
07:48:00,0,計測なし
07:49:00,0,計測なし
07:50:00,0,計測なし
07:51:00,0,計測なし
07:52:00,0,計測なし
07:53:00,0,計測なし
07:54:00,0,計測なし
07:55:00,0,計測なし
07:56:00,0,計測なし
07:57:00,0,計測なし
07:58:00,0,計測なし
07:59:00,0,計測なし
08:00:00,0,計測なし
08:01:00,0,計測なし
08:02:00,0,計測なし
08:03:00,0,計測なし
08:04:00,0,計測なし
08:05:00,0,計測なし
08:06:00,0,計測なし
08:07:00,0,計測なし,102.6
08:08:00,0,計測なし,98.7
08:09:00,0,計測なし,77.3
08:10:00,0,計測なし,81.0
08:11:00,0,計測なし,87.8
08:12:00,0,計測なし,89.2
08:13:00,0,計測なし,95.0
08:14:00,0,計測なし,110.8
08:15:00,0,計測なし,110.4
08:16:00,0,計測なし,102.3
08:17:00,0,計測なし,104.8
08:18:00,0,計測なし,104.1
08:19:00,0,計測なし,98.9
08:20:00,1.9,生活活動,98.9
08:21:00,1,生活活動,98.6
08:22:00,1,生活活動,94.7
08:23:00,1.1,生活活動,98.7
08:24:00,1.1,生活活動,96.2
08:25:00,1.5,生活活動,108.8
08:26:00,3,生活活動,117.6
08:27:00,1.5,生活活動,111.1
08:28:00,1.7,生活活動,122.6
08:29:00,4.2,歩行,125.5
08:30:00,4.9,歩行,121.4
08:31:00,5.7,歩行,119.5
08:32:00,5.4,歩行,114.0
08:33:00,4.9,歩行,116.0
08:34:00,3.6,歩行,100.6
08:35:00,2.1,生活活動,86.4
08:36:00,1.1,生活活動,80.7
08:37:00,1,生活活動,85.4
08:38:00,1,生活活動,93.2
08:39:00,1.8,生活活動,80.2
08:40:00,1.8,生活活動,75.5
08:41:00,1.9,生活活動,76.3
08:42:00,1.7,生活活動,76.8
08:43:00,1.4,生活活動,76.8
08:44:00,1.7,生活活動,75.4
08:45:00,1.8,生活活動,76.3
08:46:00,1.6,生活活動,75.6
08:47:00,1.6,生活活動,78.8
08:48:00,1.6,生活活動,76.7
08:49:00,1.5,生活活動,76.2
08:50:00,1.6,生活活動,77.5
08:51:00,1.5,生活活動,78.8
08:52:00,1.7,生活活動,75.8
08:53:00,1.3,生活活動,76.9
08:54:00,1.4,生活活動,78.7
08:55:00,1.5,生活活動,85.7
08:56:00,1.6,生活活動,107.1
08:57:00,2,生活活動,114.8
08:58:00,3.7,歩行,113.1
08:59:00,3.9,歩行,95.5
09:00:00,1.7,生活活動,83.1
09:01:00,1.5,生活活動,78.2
09:02:00,1.6,生活活動,87.7
09:03:00,1,生活活動,87.2
09:04:00,1.5,生活活動,86.9
09:05:00,1.4,生活活動,102.2
09:06:00,1.7,生活活動,117.3
09:07:00,2.7,歩行,111.3
09:08:00,2.6,歩行,102.6
09:09:00,1.5,生活活動,109.7
09:10:00,1.9,生活活動,101.8
09:11:00,1.8,生活活動,95.0
09:12:00,1.1,生活活動,92.3
09:13:00,1.1,生活活動,91.0
09:14:00,1,生活活動,86.3
09:15:00,0,計測なし,100.7
09:16:00,0,計測なし,108.6
09:17:00,2.8,歩行,110.4
09:18:00,4.1,歩行,115.2
09:19:00,4.1,歩行,111.5
09:20:00,3.8,歩行,112.1
09:21:00,1.5,生活活動,96.2
09:22:00,1.5,生活活動,84.2
09:23:00,1.7,生活活動,81.4
09:24:00,1,生活活動,79.1
09:25:00,1.4,生活活動,80.2
09:26:00,1.5,生活活動,90.3
09:27:00,1.5,生活活動,103.9
09:28:00,2.7,歩行,111.3
09:29:00,3.9,歩行,113.5
09:30:00,4.1,歩行,115.7
09:31:00,3.6,歩行,109.2
09:32:00,2.6,歩行,113.5
09:33:00,2.5,生活活動,110.8
09:34:00,2.7,歩行,112.0
09:35:00,2,生活活動,113.9
09:36:00,2.1,生活活動,115.6
09:37:00,2.5,生活活動,113.9
09:38:00,1.4,生活活動,92.0
09:39:00,1.5,生活活動,88.1
09:40:00,1,生活活動,92.1
09:41:00,0,計測なし,101.3
09:42:00,1.7,生活活動,108.7
09:43:00,2.1,生活活動,99.3
09:44:00,2.3,歩行,98.8
09:45:00,1.5,生活活動,103.4
09:46:00,2,生活活動,112.2
09:47:00,1.8,生活活動,105.8
09:48:00,2,生活活動,106.9
09:49:00,1.8,生活活動,114.7
09:50:00,2.3,生活活動,105.7
09:51:00,1.8,生活活動,108.8
09:52:00,1.2,生活活動,107.9
09:53:00,1.5,生活活動,116.0
09:54:00,2.8,生活活動,113.7
09:55:00,2.2,生活活動,116.2
09:56:00,2.5,生活活動,117.0
09:57:00,3.1,生活活動,120.5
09:58:00,3,歩行,110.4
09:59:00,2.6,生活活動,111.5
10:00:00,2.2,生活活動,114.0
10:01:00,2.1,生活活動,109.9
10:02:00,1.8,生活活動,114.9
10:03:00,1.8,生活活動,114.8
10:04:00,1.8,生活活動,115.5
10:05:00,2,生活活動,112.1
10:06:00,2,生活活動,100.2
10:07:00,2,生活活動,108.5
10:08:00,1.8,生活活動,113.4
10:09:00,1.7,生活活動,105.0
10:10:00,1.6,生活活動,117.2
10:11:00,1.9,生活活動,120.9
10:12:00,1.4,生活活動,119.8
10:13:00,1.9,生活活動,120.5
10:14:00,2.7,生活活動,111.5
10:15:00,3.6,歩行,94.6
10:16:00,2,生活活動,92.3
10:17:00,1,生活活動,89.5
10:18:00,1.1,生活活動,92.0
10:19:00,1.1,生活活動,93.2
10:20:00,1,生活活動,107.5
10:21:00,1.4,生活活動,117.7
10:22:00,1.7,生活活動,120.6
10:23:00,2.7,生活活動,119.6
10:24:00,2.4,歩行,120.5
10:25:00,2.9,歩行,116.7
10:26:00,2,生活活動,115.4
10:27:00,2.2,生活活動,119.1
10:28:00,1.8,生活活動,117.7
10:29:00,1.9,生活活動,113.1
10:30:00,2.1,生活活動,116.9
10:31:00,1.8,生活活動,119.9
10:32:00,2,生活活動,120.4
10:33:00,1.9,生活活動,123.7
10:34:00,1.9,生活活動,121.2
10:35:00,1.7,生活活動,103.6
10:36:00,1.6,生活活動,102.7
10:37:00,1.4,生活活動,113.7
10:38:00,2.3,生活活動,114.2
10:39:00,1.9,生活活動,109.2
10:40:00,2,生活活動,115.6
10:41:00,1.8,生活活動,113.2
10:42:00,2,生活活動,112.8
10:43:00,1.4,生活活動,111.5
10:44:00,1.8,生活活動,110.9
10:45:00,1.5,生活活動,111.8
10:46:00,1.9,生活活動,108.5
10:47:00,1.8,生活活動,118.3
10:48:00,1.7,生活活動,115.2
10:49:00,1.6,生活活動,120.2
10:50:00,2.4,生活活動,119.7
10:51:00,1.7,生活活動,120.7
10:52:00,1.8,生活活動,120.4
10:53:00,1.6,生活活動,117.1
10:54:00,1.5,生活活動,111.8
10:55:00,1.5,生活活動,116.2
10:56:00,1.5,生活活動,120.0
10:57:00,1.6,生活活動,117.2
10:58:00,1.7,生活活動,117.7
10:59:00,1.6,生活活動,117.8
11:00:00,1.6,生活活動,117.9
11:01:00,1.6,生活活動,120.4
11:02:00,1.6,生活活動,124.3
11:03:00,1.8,生活活動,122.5
11:04:00,2.7,生活活動,123.0
11:05:00,1.6,生活活動,118.2
11:06:00,1.9,生活活動,113.7
11:07:00,2.2,生活活動,111.0
11:08:00,1.9,生活活動,117.6
11:09:00,1.3,生活活動,120.1
11:10:00,1.8,生活活動,122.8
11:11:00,2.1,生活活動,108.8
11:12:00,1.9,生活活動,111.1
11:13:00,1.5,生活活動,113.0
11:14:00,1.9,生活活動,116.2
11:15:00,1.8,生活活動,115.3
11:16:00,1.8,生活活動,114.4
11:17:00,2.1,生活活動,116.7
11:18:00,1.7,生活活動,119.6
11:19:00,1.8,生活活動,118.0
11:20:00,1.6,生活活動,119.2
11:21:00,1.9,生活活動,99.9
11:22:00,1.8,生活活動,96.9
11:23:00,1.7,生活活動,97.7
11:24:00,1.3,生活活動,104.5
11:25:00,1.6,生活活動,98.2
11:26:00,1.9,生活活動,98.8
11:27:00,1.6,生活活動,100.1
11:28:00,1.2,生活活動,96.7
11:29:00,1.3,生活活動,92.9
11:30:00,1.4,生活活動,100.8
11:31:00,1.5,生活活動,96.3
11:32:00,1.9,生活活動,90.8
11:33:00,1.3,生活活動,94.6
11:34:00,1.5,生活活動,93.8
11:35:00,1.2,生活活動,94.4
11:36:00,1.2,生活活動,95.2
11:37:00,1.1,生活活動,93.8
11:38:00,1.1,生活活動,91.0
11:39:00,1.2,生活活動,94.8
11:40:00,1,生活活動,104.8
11:41:00,1.8,生活活動,105.6
11:42:00,1.9,生活活動,96.7
11:43:00,1.4,生活活動,102.6
11:44:00,1.5,生活活動,107.5
11:45:00,1.6,生活活動,112.1
11:46:00,1.7,生活活動,107.7
11:47:00,2.1,生活活動,101.9
11:48:00,1.8,生活活動,106.3
11:49:00,1.6,生活活動,91.5
11:50:00,1.5,生活活動,84.8
11:51:00,1,生活活動,91.1
11:52:00,1.1,生活活動,86.5
11:53:00,2.1,生活活動,89.5
11:54:00,0,計測なし,95.4
11:55:00,1,生活活動,93.0
11:56:00,1.9,生活活動,104.0
11:57:00,2.2,生活活動,110.0
11:58:00,2.8,歩行,102.3
11:59:00,2.5,歩行,99.0
12:00:00,1.3,生活活動,91.7
12:01:00,3,歩行,85.0
12:02:00,1.4,生活活動,83.4
12:03:00,1,生活活動,95.6
12:04:00,1,生活活動,108.3
12:05:00,3,歩行,104.5
12:06:00,2.4,歩行,98.0
12:07:00,1.2,生活活動,93.9
12:08:00,1.2,生活活動,93.0
12:09:00,1,生活活動,91.4
12:10:00,1.3,生活活動,92.2
12:11:00,1,生活活動,93.9
12:12:00,1.1,生活活動,92.2
12:13:00,1,生活活動,89.6
12:14:00,1.1,生活活動,92.1
12:15:00,1,生活活動,94.0
12:16:00,1.1,生活活動,93.2
12:17:00,1,生活活動,92.9
12:18:00,1.1,生活活動,97.3
12:19:00,1.2,生活活動,92.6
12:20:00,1.6,生活活動,93.5
12:21:00,1,生活活動,89.0
12:22:00,0,計測なし,87.2
12:23:00,1,生活活動,85.5
12:24:00,1,生活活動,87.1
12:25:00,0,計測なし,87.0
12:26:00,0,計測なし,87.0
12:27:00,1,生活活動,92.0
12:28:00,1,生活活動,91.8
12:29:00,1,生活活動,108.1
12:30:00,1.3,生活活動,106.0
12:31:00,3.1,歩行,89.9
12:32:00,2.1,生活活動,88.8
12:33:00,0,計測なし,88.1
12:34:00,0,計測なし,90.6
12:35:00,0,計測なし,90.2
12:36:00,1,生活活動,85.3
12:37:00,1,生活活動,83.6
12:38:00,1,生活活動,80.4
12:39:00,0,計測なし,81.6
12:40:00,0,計測なし,82.3
12:41:00,0,計測なし,82.7
12:42:00,0,計測なし,81.5
12:43:00,0,計測なし,79.8
12:44:00,0,計測なし,87.6
12:45:00,0,計測なし,98.5
12:46:00,1,生活活動,87.3
12:47:00,1.2,生活活動,87.7
12:48:00,0,計測なし,88.3
12:49:00,1,生活活動,87.3
12:50:00,1,生活活動,89.0
12:51:00,1,生活活動,90.6
12:52:00,1,生活活動,86.7
12:53:00,1.1,生活活動,83.8
12:54:00,1.3,生活活動,88.0
12:55:00,1,生活活動,93.0
12:56:00,1,生活活動,85.0
12:57:00,1.3,生活活動,89.3
12:58:00,0,計測なし,86.7
12:59:00,1.6,生活活動,87.7
13:00:00,1,生活活動,89.8
13:01:00,1,生活活動,91.3
13:02:00,1,生活活動,88.8
13:03:00,0,計測なし,88.1
13:04:00,0,計測なし,87.8
13:05:00,0,計測なし,88.5
13:06:00,1,生活活動,87.5
13:07:00,1.3,生活活動,92.6
13:08:00,1,生活活動,94.1
13:09:00,1.3,生活活動,94.7
13:10:00,1.2,生活活動,93.7
13:11:00,1,生活活動,89.4
13:12:00,1.2,生活活動,89.2
13:13:00,1,生活活動,87.7
13:14:00,1.1,生活活動,90.5
13:15:00,0,計測なし,90.7
13:16:00,1.6,生活活動,86.8
13:17:00,1.1,生活活動,82.5
13:18:00,1.1,生活活動,86.0
13:19:00,1,生活活動,85.1
13:20:00,1,生活活動,90.1
13:21:00,0,計測なし,87.7
13:22:00,1,生活活動,87.9
13:23:00,1,生活活動,88.3
13:24:00,1.3,生活活動,86.4
13:25:00,1.1,生活活動,87.3
13:26:00,1,生活活動,91.1
13:27:00,1,生活活動,103.6
13:28:00,1,生活活動,98.9
13:29:00,1.3,生活活動,92.1
13:30:00,1,生活活動,98.6
13:31:00,0,計測なし,102.5
13:32:00,1,生活活動,103.3
13:33:00,1,生活活動,102.5
13:34:00,1,生活活動,108.2
13:35:00,1,生活活動,105.3
13:36:00,1,生活活動,100.8
13:37:00,1.1,生活活動,92.7
13:38:00,0,計測なし,80.4
13:39:00,1,生活活動,81.2
13:40:00,1,生活活動,82.9
13:41:00,1.1,生活活動,83.2
13:42:00,1,生活活動,82.4
13:43:00,1,生活活動,82.0
13:44:00,1,生活活動,82.7
13:45:00,1,生活活動,83.4
13:46:00,1.1,生活活動,82.2
13:47:00,1.1,生活活動,87.5
13:48:00,0,計測なし,84.1
13:49:00,1,生活活動,83.8
13:50:00,1,生活活動,89.8
13:51:00,1.3,生活活動,92.1
13:52:00,1,生活活動,86.0
13:53:00,1,生活活動,85.2
13:54:00,1,生活活動,88.0
13:55:00,1,生活活動,80.1
13:56:00,1,生活活動,85.0
13:57:00,0,計測なし,93.8
13:58:00,1.2,生活活動,89.3
13:59:00,1,生活活動,92.7
14:00:00,0,計測なし,88.8
14:01:00,1,生活活動,92.5
14:02:00,1.3,生活活動,96.5
14:03:00,1,生活活動,99.1
14:04:00,1.2,生活活動,102.7
14:05:00,1,生活活動,95.2
14:06:00,1.1,生活活動,86.7
14:07:00,1,生活活動,89.2
14:08:00,1,生活活動,90.6
14:09:00,0,計測なし,103.0
14:10:00,1,生活活動,101.4
14:11:00,0,計測なし,83.2
14:12:00,1.1,生活活動,86.5
14:13:00,1,生活活動,88.8
14:14:00,0,計測なし,86.2
14:15:00,0,計測なし,86.2
14:16:00,0,計測なし,85.4
14:17:00,1,生活活動,85.8
14:18:00,0,計測なし,81.1
14:19:00,0,計測なし,82.9
14:20:00,1,生活活動,84.2
14:21:00,1.2,生活活動,83.5
14:22:00,1.5,生活活動,91.0
14:23:00,1.4,生活活動,102.6
14:24:00,2.4,歩行,113.7
14:25:00,2,生活活動,108.7
14:26:00,1.6,歩行,107.9
14:27:00,2.4,歩行,96.7
14:28:00,2.1,歩行,89.7
14:29:00,1.8,生活活動,93.1
14:30:00,3.3,歩行,95.7
14:31:00,3.6,歩行,88.2
14:32:00,2.4,歩行,88.0
14:33:00,2.7,歩行,81.0
14:34:00,1.1,生活活動,84.5
14:35:00,0,計測なし,83.8
14:36:00,0,計測なし,82.3
14:37:00,1,生活活動,87.1
14:38:00,1,生活活動,79.4
14:39:00,1,生活活動,81.7
14:40:00,0,計測なし,84.3
14:41:00,1,生活活動,84.3
14:42:00,0,計測なし,84.9
14:43:00,0,計測なし,82.2
14:44:00,1,生活活動,84.0
14:45:00,1,生活活動,88.7
14:46:00,1,生活活動,81.7
14:47:00,1.2,生活活動,84.6
14:48:00,1.2,生活活動,85.2
14:49:00,1,生活活動,82.1
14:50:00,0,計測なし,82.9
14:51:00,1.4,生活活動,82.0
14:52:00,1,生活活動,83.4
14:53:00,1,生活活動,83.7
14:54:00,1.1,生活活動,82.7
14:55:00,1.3,生活活動,85.8
14:56:00,1.5,生活活動,81.0
14:57:00,1.3,生活活動,81.0
14:58:00,1.4,生活活動,87.2
14:59:00,1.6,生活活動,88.5
15:00:00,1.3,生活活動,83.9
15:01:00,1.3,生活活動,84.3
15:02:00,1,生活活動,80.0
15:03:00,1,生活活動,79.5
